,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,short_name,long_name,age,height_cm,weight_kg,nationality,overall,potential,value_eur,wage_eur,team_position
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,151,Pizzi,Luís Miguel Afonso Fernandes,29,177,72,Portugal,84,84,30500000,26000,RM
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,152,D. Tadić,Dušan Tadić,30,181,76,Serbia,84,84,29500000,36000,ST
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,153,J. Iličić,Josip Iličić,31,190,79,Slovenia,84,84,28000000,92000,RS
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,154,R. Mahrez,Riyad Mahrez,28,179,67,Algeria,84,84,31500000,195000,SUB
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,155,E. Višća,Edin Višća,29,172,63,Bosnia Herzegovina,84,84,30500000,67000,RM
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,156,Felipe,Felipe Augusto de Almeida Monteiro,30,190,83,Brazil,84,84,25000000,74000,LCB
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,157,Fabián,Fabián Ruiz Peña,23,189,70,Spain,83,90,36000000,76000,LCM
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,158,A. Romagnoli,Alessio Romagnoli,24,188,78,Italy,83,89,32000000,46000,LCB
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,159,G. Lo Celso,Giovani Lo Celso,23,177,68,Argentina,83,89,35000000,105000,SUB
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,160,T. Alexander-Arnold,Trent Alexander-Arnold,20,180,69,England,83,89,32000000,78000,RB
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,161,L. Jović,Luka Jović,21,182,85,Serbia,83,89,36500000,155000,SUB
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,162,A. Milik,Arkadiusz Milik,25,186,78,Poland,83,88,35000000,91000,RS
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,163,A. Martial,Anthony Martial,23,184,76,France,83,88,34500000,140000,ST
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,164,Anderson Talisca,Anderson Souza Conceição,25,190,80,Brazil,83,88,34500000,38000,RW
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,165,J. Tah,Jonathan Tah,23,195,97,Germany,83,88,31000000,67000,RCB
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,166,C. Tolisso,Corentin Tolisso,24,181,81,France,83,88,34000000,110000,RCM
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,168,Gonçalo Guedes,Gonçalo Manuel Ganchinho Guedes,22,179,68,Portugal,83,88,34500000,46000,LM
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,169,N. Pépé,Nicolas Pépé,24,183,73,Ivory Coast,83,88,34500000,97000,RM
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,170,M. Akanji,Manuel Obafemi Akanji,23,187,91,Switzerland,83,88,31000000,77000,RCB
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,171,M. Rashford,Marcus Rashford,21,186,70,England,83,88,35500000,125000,LM
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,172,J. Stones,John Stones,25,188,70,England,83,87,30000000,140000,RCB
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,173,A. Rabiot,Adrien Rabiot,24,192,80,France,83,87,33000000,120000,LCM
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,174,Grimaldo,Alejandro Grimaldo García,23,171,69,Spain,83,87,29500000,18000,LB
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,175,T. Werner,Timo Werner,23,180,75,Germany,83,87,34500000,70000,LS
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,176,T. Lemar,Thomas Lemar,23,171,62,France,83,87,34000000,64000,LM
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,177,D. Sánchez,Davinson Sánchez,23,187,79,Colombia,83,87,30500000,93000,SUB
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,178,Marco Asensio,Marco Asensio Willemsen,23,182,76,Spain,83,87,34000000,180000,SUB
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,179,L. Digne,Lucas Digne,25,178,74,France,83,86,28500000,97000,LB
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,180,J. Draxler,Julian Draxler,25,187,77,Germany,83,86,32500000,100000,SUB
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,182,Y. Carrasco,Yannick Ferreira Carrasco,25,180,71,Belgium,83,86,32500000,23000,LM
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,183,Borja Iglesias,Borja Iglesias Quintas,26,187,86,Spain,83,86,32500000,41000,ST
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,185,W. Zaha,Wilfried Zaha,26,180,66,Ivory Coast,83,85,32000000,89000,LS
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,186,Paco Alcácer,Francisco Alcácer García,25,175,72,Spain,83,85,32000000,105000,ST
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,187,Morata,Álvaro Borja Morata Martín,26,189,84,Spain,83,85,32000000,80000,LS
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,188,S. Haller,Sébastien Haller,25,190,82,France,83,85,32000000,120000,ST
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,189,William Carvalho,William Silva de Carvalho,27,187,83,Portugal,83,85,27500000,35000,CDM
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,190,F. Bernardeschi,Federico Bernardeschi,25,185,77,Italy,83,85,31500000,130000,SUB
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,191,D. Djené,Djené Dakonam Ortega,27,178,72,Togo,83,85,27000000,35000,RCB
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,192,Oscar,Oscar dos Santos Emboaba Júnior,27,181,71,Brazil,83,84,29500000,29000,RCM
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,194,Bartra,Marc Bartra Aregall,28,184,73,Spain,83,84,25500000,36000,RCB
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,195,Pablo Sarabia,Pablo Sarabia García,27,174,70,Spain,83,84,29500000,105000,SUB
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,197,Lucas Moura,Lucas Rodrigues M. Silva,26,174,70,Brazil,83,84,31000000,130000,SUB
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,198,F. Thauvin,Florian Thauvin,26,179,70,France,83,84,30500000,60000,RW
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,199,Jorginho,Luiz Frello Filho Jorge,27,180,67,Italy,83,84,29000000,140000,CDM
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,200,G. Buffon,Gianluigi Buffon,41,192,92,Italy,83,83,2600000,58000,SUB
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,201,Casillas,Iker Casillas Fernández,38,185,84,Spain,83,83,2600000,11000,RES
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,203,V. Kompany,Vincent Kompany,33,190,85,Belgium,83,83,12000000,31000,LCB
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,204,Raúl Albiol,Raúl Albiol Tortajada,33,190,82,Spain,83,83,12000000,45000,RCB
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,205,F. Quagliarella,Fabio Quagliarella,36,180,79,Italy,83,83,9500000,46000,ST
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,207,Falcao,Radamel Falcao García Zárate,33,177,72,Colombia,83,83,16500000,64000,LS
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,208,Miranda,João Miranda de Souza Filho,34,186,78,Brazil,83,83,9500000,32000,RCB
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,209,C. Vela,Carlos Alberto Vela Garrido,30,177,77,Mexico,83,83,24500000,17000,RW
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,210,E. Garay,Ezequiel Marcelo Garay,32,189,90,Argentina,83,83,16500000,48000,RCB
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,212,R. Nainggolan,Radja Nainggolan,31,176,77,Belgium,83,83,22500000,51000,CAM
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,213,E. Banega,Éver Maximiliano David Banega,31,174,71,Argentina,83,83,19500000,26000,RCM
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,214,Diego Costa,Diego da Silva Costa,30,188,86,Spain,83,83,25000000,80000,SUB
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,215,S. Khedira,Sami Khedira,32,189,90,Germany,83,83,19500000,135000,RES
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,216,David Luiz,David Luiz Moreira Marinho,32,189,86,Brazil,83,83,16500000,105000,LCB
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,217,M. Kruse,Max Kruse,31,180,76,Germany,83,83,23500000,105000,CAM
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,218,J. Henderson,Jordan Brian Henderson,29,182,80,England,83,83,22000000,115000,RCM
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,219,G. Sigurðsson,Gylfi Þór Sigurðsson,29,186,77,Iceland,83,83,25500000,120000,CAM
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,220,A. Ramsey,Aaron Ramsey,28,183,76,Wales,83,83,25500000,140000,SUB
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,221,Illarramendi,Asier Illarramendi Andonegi,29,179,75,Spain,83,83,22000000,42000,RCM
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,222,D. Blind,Daley Blind,29,180,72,Netherlands,83,83,22000000,31000,LDM
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,224,N. Otamendi,Nicolás Hernán Otamendi,31,183,81,Argentina,83,83,19000000,145000,SUB
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,225,J. Cuadrado,Juan Cuadrado,31,179,72,Colombia,83,83,22500000,135000,SUB
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,226,I. Gueye,Idrissa Gana Gueye,29,174,66,Senegal,83,83,22000000,100000,SUB
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,227,K. Kampl,Kevin Kampl,28,178,67,Slovenia,83,83,25500000,77000,CM
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,228,Rodrigo,Rodrigo Moreno Machado,28,182,77,Spain,83,83,27000000,60000,LS
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,229,C. Aránguiz,Charles Mariano Aránguiz Sandoval,30,171,70,Chile,83,83,24000000,86000,LCM
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,230,W. Ben Yedder,Wissam Ben Yedder,28,170,68,France,83,83,27000000,67000,RS
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,231,F. Acerbi,Francesco Acerbi,31,192,88,Italy,83,83,19000000,64000,CB
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,232,Danilo Pereira,Danilo Luís Hélio Pereira,27,188,83,Portugal,83,83,24000000,21000,LCM
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,233,A. Kramarić,Andrej Kramarić,28,177,73,Croatia,83,83,27000000,61000,LS
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,234,Louri Beretta,Lourival Adnan Beretta Barbosa,27,188,83,Brazil,83,83,27500000,60000,ST
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,235,Josué Chiamulera,Josué Durval Chiamulera Vaz,27,185,80,Brazil,83,83,23500000,43000,RCB
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,236,Ronaldo Cabrais,Ronaldo Jailson Cabrais Petri,27,177,75,Brazil,83,83,27000000,51000,RM
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,237,Oyarzabal,Mikel Oyarzabal Ugarte,22,181,78,Spain,82,89,31000000,39000,LW
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,238,L. Bailey,Leon Bailey Butler,21,178,79,Jamaica,82,88,30500000,65000,LM
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,239,Gabriel Jesus,Gabriel Fernando de Jesus,22,175,73,Brazil,82,88,31000000,140000,SUB
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,240,M. Kovačić,Mateo Kovačić,25,176,78,Croatia,82,87,29000000,125000,SUB
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,241,A. Belotti,Andrea Belotti,25,181,72,Italy,82,87,30000000,63000,ST
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,243,N. Keïta,Naby Keïta,24,172,64,Guinea,82,87,29000000,95000,SUB
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,244,L. Torreira,Lucas Torreira Di Pascua,23,168,64,Uruguay,82,87,27000000,80000,RDM
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,245,Rúben Neves,Rúben Diogo da Silva Neves,22,180,80,Portugal,82,87,29000000,89000,CM
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,246,P. Kimpembe,Presnel Kimpembe,23,189,80,France,82,87,26500000,75000,SUB
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,247,S. Bergwijn,Steven Bergwijn,21,178,78,Netherlands,82,87,30000000,22000,CAM
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,249,Nélson Semedo,Nélson Cabral Semedo,25,177,67,Portugal,82,87,26000000,150000,RB
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,251,M. Perin,Mattia Perin,26,188,77,Italy,82,86,21000000,90000,SUB
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,252,D. Rugani,Daniele Rugani,24,190,84,Italy,82,86,26000000,95000,RES
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,253,A. Correa,Ángel Correa,24,171,68,Argentina,82,86,29000000,59000,SUB
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,254,Iñaki Williams,Iñaki Williams Arthuer,25,186,79,Spain,82,86,29000000,36000,RW
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,255,H. Lozano,Hirving Rodrigo Lozano Bahena,23,175,70,Mexico,82,86,29000000,26000,RW
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,256,Gelson Martins,Gelson Dany Batalha Martins,24,173,74,Portugal,82,86,29000000,47000,RM
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,258,T. Partey,Thomas Partey,26,185,77,Ghana,82,85,27000000,68000,RCM
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,259,K. Demirbay,Kerem Demirbay,25,182,72,Germany,82,85,27500000,75000,LF
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,260,J. Matip,Joël Andre Job Matip,27,194,90,Cameroon,82,84,23000000,99000,SUB
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,261,Suso,Jesús Joaquín Fernández Sáez,25,176,70,Spain,82,84,27000000,56000,RS
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,262,S. Savić,Stefan Savić,28,187,79,Montenegro,82,84,22500000,65000,SUB
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,263,A. Rüdiger,Antonio Rüdiger,26,190,85,Germany,82,84,24000000,115000,SUB
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,265,Ricardo Pereira,Ricardo Barbosa Pereira,25,175,70,Portugal,82,84,23500000,89000,RB
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,266,N. Tagliafico,Nicolás Alejandro Tagliafico,26,172,65,Argentina,82,84,23500000,27000,LB
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,269,Muniain,Iker Muniain Goñi,26,170,66,Spain,82,83,26000000,35000,LW
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,270,M. Götze,Mario Götze,27,176,75,Germany,82,83,26000000,98000,SUB
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,271,T. Delaney,Thomas Delaney,27,182,79,Denmark,82,83,23000000,82000,SUB
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,273,Willian José,Willian José da Silva,27,189,93,Brazil,82,83,26000000,44000,ST
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,274,Sergi Roberto,Sergio Roberto Carnicer,27,178,68,Spain,82,83,22000000,155000,SUB
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,275,N. Schulz,Nico Schulz,26,181,83,Germany,82,83,22500000,82000,LB
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,276,K. Volland,Kevin Volland,26,179,83,Germany,82,83,26500000,85000,ST
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,277,Nacho Fernández,José Ignacio Fernández Iglesias,29,180,76,Spain,82,83,21000000,165000,SUB
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,278,Gabriel Paulista,Gabriel Armando de Abreu,28,187,79,Brazil,82,83,21500000,46000,LCB
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,279,J. Roussillon,Jérôme Roussillon,26,175,80,France,82,83,22500000,56000,LM
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,280,H. Maguire,Harry Maguire,26,194,100,England,82,83,23000000,125000,LCB
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,281,T. Hazard,Thorgan Hazard,26,175,71,Belgium,82,83,26000000,90000,LM
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,282,E. Forsberg,Emil Forsberg,27,179,74,Sweden,82,83,25500000,67000,LCM
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,283,F. Kostić,Filip Kostić,26,184,82,Serbia,82,83,26000000,49000,LM
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,284,M. Politano,Matteo Politano,25,171,67,Italy,82,83,26500000,77000,SUB
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,285,Rafa,Rafael Alexandre Fernandes Ferreira da Silva,26,172,66,Portugal,82,83,26000000,21000,LM
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,286,Pepe Reina,José Manuel  Reina Páez,36,188,92,Spain,82,82,3700000,26000,SUB
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,287,D. De Rossi,Daniele De Rossi,35,184,83,Italy,82,82,7000000,23000,LCM
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,288,Aduriz,Aritz Aduriz Zubeldia,38,182,78,Spain,82,82,8000000,29000,ST
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,289,Jesús Navas,Jesús Navas González,33,170,60,Spain,82,82,13500000,26000,RB
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,290,Santi Cazorla,Santiago Cazorla González,34,168,65,Spain,82,82,11000000,45000,CAM
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,291,H. Herrera,Héctor Miguel Herrera López,29,185,80,Mexico,82,82,21500000,70000,SUB
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,292,L. Biglia,Lucas Rodrigo Biglia,33,178,63,Argentina,82,82,11000000,49000,CM
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,294,E. Viviano,Emiliano Viviano,33,195,90,Italy,82,82,12000000,15000,RES
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,295,Juan Mata,Juan Manuel Mata García,31,170,63,Spain,82,82,19500000,135000,SUB
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,296,O. Giroud,Olivier Giroud,32,193,92,France,82,82,17500000,140000,SUB
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,297,S. Kjær,Simon Thorup Kjær,30,191,84,Denmark,82,82,18000000,24000,RCB
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,298,Willian,Willian Borges da Silva,30,175,78,Brazil,82,82,21000000,140000,SUB
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,299,V. Ćorluka,Vedran Ćorluka,33,192,84,Croatia,82,82,10500000,1000,LCB
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,300,M. Arnautović,Marko Arnautović,30,192,83,Austria,82,82,21500000,29000,ST
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,301,A. Sánchez,Alexis Alejandro Sánchez Sánchez,30,169,62,Chile,82,82,21000000,150000,SUB
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,302,Giuliano,Giuliano Victor de Paula,29,172,68,Brazil,82,82,21500000,59000,CAM
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,303,A. Kolarov,Aleksandar Kolarov,33,187,81,Serbia,82,82,10000000,52000,LB
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,304,M. Balotelli,Mario  Barwuah Balotelli,28,189,88,Italy,82,82,23000000,27000,RS
